"acceptedScientificName","LON","LAT"
"""Jarava ichu Ruiz & Pav.""",-64.416667,-17.916667
"""Jarava ichu Ruiz & Pav.""",-66.833333,-18.583333
"""Jarava ichu Ruiz & Pav.""",-69.53,-14.13
"""Jarava ichu Ruiz & Pav.""",-69.53333,-14.13333
"""Jarava ichu Ruiz & Pav.""",-69.83333,-30.33333
"""Jarava ichu Ruiz & Pav.""",-74.01015,5.018536
"""Jarava ichu Ruiz & Pav.""",-68.083333,-16.533333
"""Jarava ichu Ruiz & Pav.""",-68.08333,-16.53333
"""Jarava ichu Ruiz & Pav.""",-69.533333,-14.133333
"""Jarava ichu Ruiz & Pav.""",-77.966667,-8.833333
"""Jarava ichu Ruiz & Pav.""",-75.632301,4.47337
"""Jarava ichu Ruiz & Pav.""",-71.666667,-13.633333
"""Jarava ichu Ruiz & Pav.""",-79.1,-7.97
"""Jarava ichu Ruiz & Pav.""",-78.9,-2.833
"""Jarava ichu Ruiz & Pav.""",-78.716,-2.833
"""Jarava ichu Ruiz & Pav.""",-78.9,-2.83333
"""Jarava ichu Ruiz & Pav.""",-78.71666,-2.83333
"""Jarava ichu Ruiz & Pav.""",-79.166,-4.383
"""Jarava ichu Ruiz & Pav.""",-79.166667,-4.383333
"""Jarava ichu Ruiz & Pav.""",-78.716,-1.833
"""Jarava ichu Ruiz & Pav.""",-78.866,-2.25
"""Jarava ichu Ruiz & Pav.""",-68.66667,-16.55
"""Jarava ichu Ruiz & Pav.""",-77.28333,-10.13333
